Id,DayOfWeek,Date,Customers,Open,Promo,SchoolHoliday,StateHoliday_0,StateHoliday_a,StateHoliday_b,StateHoliday_c,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,StoreType_a,StoreType_c,StoreType_d,Assortment_a,Assortment_c,Store_1,Store_10,Store_11,Store_12,Store_13,Store_14,Store_15,Store_16,Store_17,Store_18,Store_19,Store_2,Store_20,Store_3,Store_4,Store_5,Store_6,Store_7,Store_8,Store_9,sin_dia_do_mes,cos_dia_do_mes,sin_mes,cos_mes
17124,5,2015-08-28,0,1.0,0,1,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5712682150947924,0.8207634412072763,-0.8660254037844384,-0.5000000000000004
17125,5,2015-08-28,0,1.0,0,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5712682150947924,0.8207634412072763,-0.8660254037844384,-0.5000000000000004
17126,5,2015-08-28,0,1.0,0,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5712682150947924,0.8207634412072763,-0.8660254037844384,-0.5000000000000004
17127,5,2015-08-28,0,1.0,0,1,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5712682150947924,0.8207634412072763,-0.8660254037844384,-0.5000000000000004
17128,5,2015-08-28,0,1.0,0,1,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5712682150947924,0.8207634412072763,-0.8660254037844384,-0.5000000000000004
17129,5,2015-08-28,0,1.0,0,1,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5712682150947924,0.8207634412072763,-0.8660254037844384,-0.5000000000000004
17130,5,2015-08-28,0,1.0,0,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5712682150947924,0.8207634412072763,-0.8660254037844384,-0.5000000000000004
17131,5,2015-08-28,0,1.0,0,1,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5712682150947924,0.8207634412072763,-0.8660254037844384,-0.5000000000000004
17132,5,2015-08-28,0,1.0,0,1,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5712682150947924,0.8207634412072763,-0.8660254037844384,-0.5000000000000004
17133,5,2015-08-28,0,1.0,0,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5712682150947924,0.8207634412072763,-0.8660254037844384,-0.5000000000000004
17134,5,2015-08-28,0,1.0,0,1,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5712682150947924,0.8207634412072763,-0.8660254037844384,-0.5000000000000004
17977,4,2015-08-27,0,1.0,0,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004
17978,4,2015-08-27,0,1.0,0,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004
17979,4,2015-08-27,0,1.0,0,1,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004
17980,4,2015-08-27,0,1.0,0,1,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004
17981,4,2015-08-27,0,1.0,0,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004
17982,4,2015-08-27,0,1.0,0,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004
17983,4,2015-08-27,0,1.0,0,1,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004
17984,4,2015-08-27,0,1.0,0,1,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004
17985,4,2015-08-27,0,1.0,0,1,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004
17986,4,2015-08-27,0,1.0,0,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004
17987,4,2015-08-27,0,1.0,0,1,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004
17988,4,2015-08-27,0,1.0,0,1,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004
17989,4,2015-08-27,0,1.0,0,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004
17990,4,2015-08-27,0,1.0,0,1,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.72479278722912,0.6889669190756865,-0.8660254037844384,-0.5000000000000004
18833,3,2015-08-26,0,1.0,0,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8486442574947509,0.5289640103269624,-0.8660254037844384,-0.5000000000000004
18834,3,2015-08-26,0,1.0,0,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.8486442574947509,0.5289640103269624,-0.8660254037844384,-0.5000000000000004
18835,3,2015-08-26,0,1.0,0,1,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.8486442574947509,0.5289640103269624,-0.8660254037844384,-0.5000000000000004
18836,3,2015-08-26,0,1.0,0,1,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8486442574947509,0.5289640103269624,-0.8660254037844384,-0.5000000000000004
18837,3,2015-08-26,0,1.0,0,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8486442574947509,0.5289640103269624,-0.8660254037844384,-0.5000000000000004
18838,3,2015-08-26,0,1.0,0,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8486442574947509,0.5289640103269624,-0.8660254037844384,-0.5000000000000004
18839,3,2015-08-26,0,1.0,0,1,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8486442574947509,0.5289640103269624,-0.8660254037844384,-0.5000000000000004
18840,3,2015-08-26,0,1.0,0,1,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8486442574947509,0.5289640103269624,-0.8660254037844384,-0.5000000000000004
18841,3,2015-08-26,0,1.0,0,1,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8486442574947509,0.5289640103269624,-0.8660254037844384,-0.5000000000000004
18842,3,2015-08-26,0,1.0,0,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8486442574947509,0.5289640103269624,-0.8660254037844384,-0.5000000000000004
18843,3,2015-08-26,0,1.0,0,1,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8486442574947509,0.5289640103269624,-0.8660254037844384,-0.5000000000000004
18844,3,2015-08-26,0,1.0,0,1,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.8486442574947509,0.5289640103269624,-0.8660254037844384,-0.5000000000000004
18845,3,2015-08-26,0,1.0,0,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8486442574947509,0.5289640103269624,-0.8660254037844384,-0.5000000000000004
18846,3,2015-08-26,0,1.0,0,1,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8486442574947509,0.5289640103269624,-0.8660254037844384,-0.5000000000000004
19689,2,2015-08-25,0,1.0,0,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9377521321470804,0.3473052528448203,-0.8660254037844384,-0.5000000000000004
19690,2,2015-08-25,0,1.0,0,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9377521321470804,0.3473052528448203,-0.8660254037844384,-0.5000000000000004
19691,2,2015-08-25,0,1.0,0,1,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9377521321470804,0.3473052528448203,-0.8660254037844384,-0.5000000000000004
19692,2,2015-08-25,0,1.0,0,1,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9377521321470804,0.3473052528448203,-0.8660254037844384,-0.5000000000000004
19693,2,2015-08-25,0,1.0,0,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9377521321470804,0.3473052528448203,-0.8660254037844384,-0.5000000000000004
19694,2,2015-08-25,0,1.0,0,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9377521321470804,0.3473052528448203,-0.8660254037844384,-0.5000000000000004
19695,2,2015-08-25,0,1.0,0,1,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9377521321470804,0.3473052528448203,-0.8660254037844384,-0.5000000000000004
19696,2,2015-08-25,0,1.0,0,1,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9377521321470804,0.3473052528448203,-0.8660254037844384,-0.5000000000000004
19697,2,2015-08-25,0,1.0,0,1,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9377521321470804,0.3473052528448203,-0.8660254037844384,-0.5000000000000004
19698,2,2015-08-25,0,1.0,0,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9377521321470804,0.3473052528448203,-0.8660254037844384,-0.5000000000000004
19699,2,2015-08-25,0,1.0,0,1,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9377521321470804,0.3473052528448203,-0.8660254037844384,-0.5000000000000004
19700,2,2015-08-25,0,1.0,0,1,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9377521321470804,0.3473052528448203,-0.8660254037844384,-0.5000000000000004
19701,2,2015-08-25,0,1.0,0,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9377521321470804,0.3473052528448203,-0.8660254037844384,-0.5000000000000004
19702,2,2015-08-25,0,1.0,0,1,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9377521321470804,0.3473052528448203,-0.8660254037844384,-0.5000000000000004
20545,1,2015-08-24,0,1.0,0,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9884683243281114,0.15142777750457667,-0.8660254037844384,-0.5000000000000004
20546,1,2015-08-24,0,1.0,0,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9884683243281114,0.15142777750457667,-0.8660254037844384,-0.5000000000000004
20547,1,2015-08-24,0,1.0,0,1,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9884683243281114,0.15142777750457667,-0.8660254037844384,-0.5000000000000004
20548,1,2015-08-24,0,1.0,0,1,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9884683243281114,0.15142777750457667,-0.8660254037844384,-0.5000000000000004
20549,1,2015-08-24,0,1.0,0,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9884683243281114,0.15142777750457667,-0.8660254037844384,-0.5000000000000004
20550,1,2015-08-24,0,1.0,0,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9884683243281114,0.15142777750457667,-0.8660254037844384,-0.5000000000000004
20551,1,2015-08-24,0,1.0,0,1,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9884683243281114,0.15142777750457667,-0.8660254037844384,-0.5000000000000004
20552,1,2015-08-24,0,1.0,0,1,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9884683243281114,0.15142777750457667,-0.8660254037844384,-0.5000000000000004
20553,1,2015-08-24,0,1.0,0,1,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9884683243281114,0.15142777750457667,-0.8660254037844384,-0.5000000000000004
20554,1,2015-08-24,0,1.0,0,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9884683243281114,0.15142777750457667,-0.8660254037844384,-0.5000000000000004
20555,1,2015-08-24,0,1.0,0,1,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9884683243281114,0.15142777750457667,-0.8660254037844384,-0.5000000000000004
20556,1,2015-08-24,0,1.0,0,1,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9884683243281114,0.15142777750457667,-0.8660254037844384,-0.5000000000000004
20557,1,2015-08-24,0,1.0,0,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9884683243281114,0.15142777750457667,-0.8660254037844384,-0.5000000000000004
20558,1,2015-08-24,0,1.0,0,1,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9884683243281114,0.15142777750457667,-0.8660254037844384,-0.5000000000000004
21401,7,2015-08-23,0,0.0,0,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9987165071710528,-0.05064916883871355,-0.8660254037844384,-0.5000000000000004
21402,7,2015-08-23,0,0.0,0,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9987165071710528,-0.05064916883871355,-0.8660254037844384,-0.5000000000000004
21403,7,2015-08-23,0,0.0,0,0,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9987165071710528,-0.05064916883871355,-0.8660254037844384,-0.5000000000000004
21404,7,2015-08-23,0,0.0,0,0,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9987165071710528,-0.05064916883871355,-0.8660254037844384,-0.5000000000000004
21405,7,2015-08-23,0,0.0,0,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9987165071710528,-0.05064916883871355,-0.8660254037844384,-0.5000000000000004
21406,7,2015-08-23,0,0.0,0,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9987165071710528,-0.05064916883871355,-0.8660254037844384,-0.5000000000000004
21407,7,2015-08-23,0,0.0,0,0,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9987165071710528,-0.05064916883871355,-0.8660254037844384,-0.5000000000000004
21408,7,2015-08-23,0,0.0,0,0,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9987165071710528,-0.05064916883871355,-0.8660254037844384,-0.5000000000000004
21409,7,2015-08-23,0,0.0,0,0,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9987165071710528,-0.05064916883871355,-0.8660254037844384,-0.5000000000000004
21410,7,2015-08-23,0,0.0,0,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9987165071710528,-0.05064916883871355,-0.8660254037844384,-0.5000000000000004
21411,7,2015-08-23,0,0.0,0,0,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9987165071710528,-0.05064916883871355,-0.8660254037844384,-0.5000000000000004
21412,7,2015-08-23,0,0.0,0,0,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9987165071710528,-0.05064916883871355,-0.8660254037844384,-0.5000000000000004
21413,7,2015-08-23,0,0.0,0,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9987165071710528,-0.05064916883871355,-0.8660254037844384,-0.5000000000000004
21414,7,2015-08-23,0,0.0,0,0,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9987165071710528,-0.05064916883871355,-0.8660254037844384,-0.5000000000000004
22257,6,2015-08-22,0,1.0,0,1,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9680771188662041,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004
22258,6,2015-08-22,0,1.0,0,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9680771188662041,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004
22259,6,2015-08-22,0,1.0,0,0,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9680771188662041,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004
22260,6,2015-08-22,0,1.0,0,0,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9680771188662041,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004
22261,6,2015-08-22,0,1.0,0,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9680771188662041,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004
22262,6,2015-08-22,0,1.0,0,1,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9680771188662041,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004
22263,6,2015-08-22,0,1.0,0,0,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9680771188662041,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004
22264,6,2015-08-22,0,1.0,0,0,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9680771188662041,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004
22265,6,2015-08-22,0,1.0,0,0,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9680771188662041,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004
22266,6,2015-08-22,0,1.0,0,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9680771188662041,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004
22267,6,2015-08-22,0,1.0,0,0,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9680771188662041,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004
22268,6,2015-08-22,0,1.0,0,0,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9680771188662041,-0.2506525322587213,-0.8660254037844384,-0.5000000000000004
